"result1","result2","result3","result4"
"1",45.7699999999968,49.5900000000038,19.5,14.4199999999983
"2",91.0500000000029,97.760000000002,29.5800000000017,14.8899999999994
"3",137.309999999998,146.559999999998,37.4599999999991,28.25
"4",184.529999999999,195.220000000001,53.6900000000023,39.760000000002
